,fips,per_capita_income,poverty_stat,household_income,mortgage_stat,school_enrollment_16-19,own_children_under18,SSI_income,grandparent_care,military_service,education_25,property_value_occupied,retirement_income,rent_over_income,state,county,tract,blockgroup
377,201730071022005,20942,1859,645,512,91,497,645,981,170,1174,512,645,133,20,173,007102,2
378,201974831003194,20548,1095,357,285,61,254,357,628,75,672,285,357,72,20,197,483100,3
379,290950134053030,9985,822,270,56,90,371,270,228,12,252,56,270,214,29,095,013405,3
380,170279004024000,27752,757,342,251,59,135,342,515,81,584,251,342,91,17,027,900402,4
381,171150030005022,25889,620,264,223,26,129,264,413,69,438,223,264,41,17,115,003000,5
382,201599672002021,19861,801,399,288,0,129,399,599,78,651,288,399,111,20,159,967200,2
383,201730066002008,13336,1623,485,7,52,699,485,327,222,578,7,485,478,20,173,006600,2
384,481130166183033,19187,1517,513,359,38,461,513,883,140,966,359,513,154,48,113,016618,3
385,310550059021029,11576,863,357,210,11,225,357,546,77,610,210,357,147,31,055,005902,1
386,120860082082028,19307,1461,378,266,64,279,378,835,13,996,266,378,112,12,086,008208,2
387,482013335003012,13254,2225,836,119,154,640,836,1092,105,1319,119,836,717,48,201,333500,3
388,360610236002004,13969,1455,608,7,111,259,608,991,67,1117,7,608,601,36,061,023600,2
389,060372140002008,44518,1146,459,293,10,264,459,765,64,815,293,459,166,06,037,214000,2
390,120110409012016,13053,2446,683,520,175,563,683,1283,78,1422,520,683,163,12,011,040901,2
391,201730059002018,16196,1740,659,579,51,347,659,996,134,1139,579,659,80,20,173,005900,2
392,060290038031226,38719,4401,1385,1316,290,1128,1385,2591,215,2738,1316,1385,69,06,029,003803,1
393,290190012021033,33810,2008,845,510,199,405,845,989,79,1288,510,845,335,29,019,001202,1
394,200099716005020,13550,857,336,215,52,231,336,498,21,512,215,336,121,20,009,971600,5
395,551110004011004,27930,2855,1185,825,114,648,1185,1779,244,1907,825,1185,360,55,111,000401,1
396,290154608004290,14802,576,281,270,0,61,281,515,120,515,270,281,11,29,015,460800,4
397,011170303191035,16698,2302,762,548,173,506,762,1758,196,1905,548,762,214,01,117,030319,1
398,090034167004007,23392,1573,633,459,17,214,633,1049,95,1188,459,633,174,09,003,416700,4
399,201770035001107,35147,2089,818,788,98,413,818,1477,213,1550,788,818,30,20,177,003500,1
400,511790103012020,42328,1241,397,370,105,242,397,767,135,816,370,397,27,51,179,010301,2
401,290430203042000,14972,1869,871,380,115,425,871,941,160,1216,380,871,491,29,043,020304,2
402,481210204021022,23844,1627,570,388,165,462,570,823,114,890,388,570,182,48,121,020402,1
403,060371397012011,76023,1292,456,425,64,274,456,793,51,932,425,456,31,06,037,139701,2
404,481410034042017,27928,1873,1002,429,59,284,1002,1201,260,1318,429,1002,573,48,141,003404,2
405,120110308023000,29399,1911,1045,618,23,124,1045,1729,359,1823,618,1045,427,12,011,030802,3
406,480850316483004,162170,824,252,252,14,259,252,499,15,524,252,252,0,48,085,031648,3
407,290770015002024,20760,1818,814,491,50,384,814,1222,206,1282,491,814,323,29,077,001500,2
408,010830204011022,16556,2148,818,591,47,372,818,1483,193,1585,591,818,227,01,083,020401,1
409,170312101003009,24546,1237,450,195,0,276,450,729,28,835,195,450,255,17,031,210100,3
410,200599541005060,18881,1772,687,506,111,493,687,1031,137,1084,506,687,181,20,059,954100,5
411,401091050001006,7354,891,232,157,93,216,232,339,0,418,157,232,75,40,109,105000,1
412,290759602004001,18294,1091,416,296,83,315,416,628,97,682,296,416,120,29,075,960200,4
413,200410841001157,23858,1406,550,451,89,269,550,952,125,983,451,550,99,20,041,084100,1
414,482013114001023,12575,2221,605,342,151,652,605,1144,54,1306,342,605,263,48,201,311400,1
415,200610005004043,25970,636,274,174,85,118,274,421,147,421,174,274,100,20,061,000500,4
416,120570004012013,10955,1127,411,113,8,274,411,539,28,597,113,411,298,12,057,000401,2
417,290030102001053,24261,993,416,338,41,101,416,636,79,662,338,416,78,29,003,010200,1
418,290470218042033,30157,1426,482,417,112,397,482,877,95,914,417,482,65,29,047,021804,2
419,120860008042019,13988,2749,891,267,109,333,891,1908,21,2082,267,891,624,12,086,000804,2
420,310899740002308,24215,1024,429,326,62,178,429,667,80,726,326,429,103,31,089,974000,2
421,290950149021007,25235,1100,405,348,86,263,405,661,125,728,348,405,57,29,095,014902,1
422,250010141001239,16574,1311,455,0,67,473,455,458,117,575,0,455,455,25,001,014100,1
423,401110002001062,18587,868,342,238,56,160,342,554,118,619,238,342,104,40,111,000200,1
424,290510201982031,25765,3035,984,869,237,921,984,1660,232,1779,869,984,115,29,051,020198,2
425,391130301002065,15422,1194,404,271,42,258,404,591,128,673,271,404,133,39,113,030100,2
426,131210092003008,41261,1895,1220,381,0,214,1220,1153,116,1467,381,1220,839,13,121,009200,3
427,120310125004004,22322,789,311,280,0,103,311,498,101,534,280,311,31,12,031,012500,4
428,291019606001031,17337,720,377,166,42,36,377,371,124,444,166,377,211,29,101,960600,1
429,490351121003007,19812,1014,356,134,47,233,356,542,79,626,134,356,222,49,035,112100,3
430,295101192002008,45032,438,252,161,0,23,252,480,48,490,161,252,91,29,510,119200,2
431,310790010002003,12458,1705,663,325,56,554,663,791,107,951,325,663,338,31,079,001000,2
432,311759714002067,25470,767,340,283,17,178,340,546,93,577,283,340,57,31,175,971400,2
433,420034480001022,24834,1168,541,329,65,200,541,765,131,866,329,541,212,42,003,448000,1
434,170316809004029,6807,1098,386,33,83,357,386,448,16,481,33,386,353,17,031,680900,4
435,120950120002000,11237,2802,759,591,115,794,759,1285,112,1510,591,759,168,12,095,012000,2
436,310550074675002,22614,1209,720,0,4,250,720,632,52,707,0,720,720,31,055,007467,5
437,310579623002339,31669,603,263,210,13,111,263,453,25,476,210,263,53,31,057,962300,2
438,390351351061012,48389,1246,476,442,61,308,476,866,56,911,442,476,34,39,035,135106,1
439,484391135144000,20155,1744,681,184,183,338,681,1048,129,1171,184,681,497,48,439,113514,4
440,200134808004031,18026,627,281,184,28,91,281,511,89,538,184,281,97,20,013,480800,4
441,201690003006009,19306,681,190,144,62,232,190,324,83,401,144,190,46,20,169,000300,6
442,290210006001033,25076,1066,504,437,36,229,504,684,164,754,437,504,67,29,021,000600,1
443,481130141031099,12744,739,301,8,11,94,301,256,63,404,8,301,293,48,113,014103,1
444,250110415024000,28292,734,338,199,24,89,338,555,73,593,199,338,139,25,011,041502,4
445,290614702005016,14239,750,298,204,54,144,298,435,75,476,204,298,94,29,061,470200,5
446,290210025002027,18523,776,351,277,43,138,351,479,56,527,277,351,74,29,021,002500,2
447,201730095071059,40123,2957,965,946,182,937,965,1737,229,1863,946,965,19,20,173,009507,1
448,480913109011089,37192,1767,615,524,201,386,615,1167,185,1201,524,615,91,48,091,310901,1
449,060290033042534,26353,976,340,274,85,128,340,628,152,659,274,340,66,06,029,003304,2
450,400890982003055,19000,1118,463,378,34,247,463,735,113,781,378,463,85,40,089,098200,3
451,371759605004035,13176,2340,811,499,59,817,811,1221,250,1396,499,811,312,37,175,960500,4
452,201519688004008,32436,723,275,239,60,194,275,469,31,490,239,275,36,20,151,968800,4
453,271390807001000,28596,1523,439,425,98,499,439,821,43,906,425,439,14,27,139,080700,1
454,292254702023029,14958,1537,597,339,143,411,597,873,91,1028,339,597,258,29,225,470202,3
455,291770800003001,37815,1529,572,504,72,362,572,984,146,1034,504,572,68,29,177,080000,3
456,120010017012020,22888,3182,1460,457,98,711,1460,1869,293,2035,457,1460,1003,12,001,001701,2
457,260937121011000,30869,2775,958,879,91,694,958,1703,355,1882,879,958,79,26,093,712101,1
458,201550014002126,17568,864,283,255,34,300,283,514,35,557,255,283,28,20,155,001400,2
459,170318166003001,15971,1848,497,238,40,617,497,746,31,993,238,497,259,17,031,816600,3
460,212259502013067,19226,1874,742,478,149,346,742,1111,228,1296,478,742,264,21,225,950201,3
461,360593040012010,38087,1325,427,427,78,350,427,837,81,885,427,427,0,36,059,304001,2
462,484530011001046,77041,2469,1414,504,47,105,1414,1753,211,2335,504,1414,910,48,453,001100,1
463,051250105031051,18617,1181,428,403,134,182,428,735,83,816,403,428,25,05,125,010503,1
464,481410004032041,15172,1998,706,356,133,604,706,1110,252,1134,356,706,350,48,141,000403,2
465,290950139021000,28783,1122,389,307,43,270,389,641,77,711,307,389,82,29,095,013902,1
466,060510001014288,31964,1052,412,185,20,212,412,602,0,770,185,412,227,06,051,000101,4
467,310550002003036,13312,306,146,69,33,61,146,397,51,419,69,146,77,31,055,000200,3
468,060650435042015,23987,2828,1362,1307,19,359,1362,2217,541,2385,1307,1362,55,06,065,043504,2
469,060730018003011,24140,561,264,43,0,75,264,403,31,454,43,264,221,06,073,001800,3
470,517100015002008,36714,1389,656,218,128,244,656,712,198,851,218,656,438,51,710,001500,2
471,350319438001000,12793,869,256,192,149,194,256,437,37,457,192,256,64,35,031,943800,1
472,221190318001018,17737,1093,407,305,76,328,407,576,114,674,305,407,102,22,119,031800,1
473,261158307001037,24032,1412,611,437,80,263,611,809,131,975,437,611,174,26,115,830700,1
474,482013241004053,15649,1443,412,243,60,458,412,760,33,781,243,412,169,48,201,324100,4
475,202070967001223,22921,1584,751,545,64,324,751,1034,151,1160,545,751,206,20,207,096700,1
476,060650439001001,24255,2113,701,602,160,428,701,1299,111,1429,602,701,99,06,065,043900,1
477,060190026022008,11722,1418,447,154,136,398,447,743,27,843,154,447,293,06,019,002602,2
478,291059605002020,14119,846,397,218,17,223,397,493,69,550,218,397,179,29,105,960500,2
479,291219601001104,14790,832,371,247,44,201,371,566,83,621,247,371,124,29,121,960100,1
480,380170003001027,7624,522,359,0,231,14,359,104,10,245,0,359,359,38,017,000300,1
481,191315603004009,18942,808,370,249,50,238,370,521,115,548,249,370,121,19,131,560300,4
482,290370607003079,25034,1522,516,466,90,372,516,948,142,987,466,516,50,29,037,060700,3
483,201730043002033,26151,572,455,66,0,40,455,663,156,774,66,455,389,20,173,004300,2
484,050330203012017,16494,2000,716,530,97,388,716,1178,171,1299,530,716,186,05,033,020301,2
485,471570226001038,15731,1449,537,248,42,523,537,594,61,672,248,537,289,47,157,022600,1
486,460619641002145,22371,1179,443,371,73,324,443,725,141,789,371,443,72,46,061,964100,2
487,191690006003015,28915,616,243,214,22,179,243,321,7,425,214,243,29,19,169,000600,3
488,200850826002015,26356,1520,553,436,102,323,553,936,169,967,436,553,117,20,085,082600,2
489,200319663001032,25019,1116,484,344,69,282,484,861,179,861,344,484,140,20,031,966300,1
490,484999501002021,22008,1476,639,590,114,218,639,1120,254,1148,590,639,49,48,499,950100,2
491,291833103012016,31669,2336,1012,927,217,421,1012,1676,304,1749,927,1012,85,29,183,310301,2
492,290499604003049,24908,1440,608,438,135,240,608,888,183,979,438,608,170,29,049,960400,3
493,291414701001116,20240,1289,463,443,59,366,463,834,168,892,443,463,20,29,141,470100,1
494,295101153004019,12638,849,277,201,17,348,277,354,48,389,201,277,76,29,510,115300,4
495,201770031002004,8576,1201,458,53,80,513,458,510,68,567,53,458,405,20,177,003100,2
496,131210067001025,19968,739,279,198,26,115,279,448,32,543,198,279,81,13,121,006700,1
497,350010045021011,13955,1486,494,435,81,481,494,784,131,842,435,494,59,35,001,004502,1
498,201730093012009,23556,1854,606,531,50,429,606,873,136,1141,531,606,75,20,173,009301,2
499,170318432002056,14867,1282,381,137,46,309,381,663,10,807,137,381,244,17,031,843200,2
500,421010217003009,26512,895,348,222,26,109,348,572,84,603,222,348,126,42,101,021700,3
501,201610013023026,33931,832,291,276,36,126,291,517,143,601,276,291,15,20,161,001302,3
502,290270707003002,32679,1359,600,533,23,162,600,1076,237,1132,533,600,67,29,027,070700,3
503,360050397002000,11245,945,258,0,61,230,258,465,0,543,0,258,258,36,005,039700,2
504,260050322001018,25092,2519,1078,979,121,510,1078,1612,227,1823,979,1078,99,26,005,032200,1
505,201730014004002,24407,1356,616,466,86,302,616,893,99,982,466,616,150,20,173,001400,4
506,360050185001001,12958,1464,476,49,91,433,476,793,0,829,49,476,427,36,005,018500,1
507,401430076341035,56272,3540,1741,762,35,559,1741,2123,297,2614,762,1741,979,40,143,007634,1
508,220430204012068,17420,1685,618,455,135,423,618,1032,146,1091,455,618,163,22,043,020401,2
509,290997005031010,28102,913,366,258,0,170,366,621,94,716,258,366,108,29,099,700503,1
510,081010006003032,17625,476,262,126,23,65,262,354,59,368,126,262,136,08,101,000600,3
511,290839501003067,21760,1843,715,540,82,489,715,1027,188,1158,540,715,175,29,083,950100,3
512,201770036011036,28758,1151,466,432,75,255,466,818,151,847,432,466,34,20,177,003601,1
513,291070904002003,27225,850,370,319,11,161,370,579,109,633,319,370,51,29,107,090400,2
514,291892152012000,59336,1239,446,446,29,347,446,802,82,823,446,446,0,29,189,215201,2
515,401255011022030,20115,2194,791,717,180,631,791,1360,294,1438,717,791,74,40,125,501102,2
516,370459512006000,20179,1146,389,264,84,405,389,669,131,669,264,389,125,37,045,951200,6
517,484736805002092,15470,1485,535,289,52,309,535,811,23,987,289,535,246,48,473,680500,2
518,201099546001127,23197,880,434,361,55,190,434,624,68,662,361,434,73,20,109,954600,1
519,120860002141030,18396,1691,551,435,104,620,551,837,63,934,435,551,116,12,086,000214,1
520,121079512004062,20017,880,447,401,40,123,447,677,98,735,401,447,46,12,107,951200,4
521,060014234001001,26314,1038,400,188,61,223,400,489,36,611,188,400,212,06,001,423400,1
522,291650306001004,23670,683,355,172,18,94,355,456,122,516,172,355,183,29,165,030600,1
523,270531028001000,8177,629,262,119,62,233,262,305,3,327,119,262,143,27,053,102800,1
524,290130701003033,19446,1828,749,569,58,423,749,1226,180,1385,569,749,180,29,013,070100,3
525,471251007001007,59929,424,202,105,33,50,202,325,61,347,105,202,97,47,125,100700,1
526,201730006002049,10075,1264,582,143,110,370,582,632,120,727,143,582,439,20,173,000600,2
527,484391217021048,21053,1129,549,130,93,169,549,545,109,710,130,549,419,48,439,121702,1
528,482770001012014,17476,1813,573,481,165,470,573,1045,54,1117,481,573,92,48,277,000101,2
529,201211005002231,29888,974,350,315,98,267,350,592,76,639,315,350,35,20,121,100500,2
530,311459632002009,17294,999,486,219,47,246,486,587,139,728,219,486,267,31,145,963200,2
531,060190064031017,18945,2180,939,731,90,153,939,1758,489,1857,731,939,208,06,019,006403,1
532,051430105093000,41280,2245,829,640,147,621,829,1402,127,1494,640,829,189,05,143,010509,3
533,200599545006094,19991,840,366,271,66,201,366,589,158,591,271,366,95,20,059,954500,6
534,040270005011002,25209,1227,363,306,100,421,363,571,94,683,306,363,57,04,027,000501,1
535,200599545004111,28850,965,374,361,45,246,374,626,81,639,361,374,13,20,059,954500,4
536,191130029004011,19182,965,510,131,28,202,510,535,97,740,131,510,379,19,113,002900,4
537,050690015011021,17189,2764,869,529,269,854,869,1180,185,1421,529,869,340,05,069,001501,1
538,201390101004057,30109,610,288,271,30,72,288,475,75,519,271,288,17,20,139,010100,4
539,291414703002024,15706,1245,528,399,63,297,528,811,97,842,399,528,129,29,141,470300,2
540,370710308012024,20522,803,347,331,0,114,347,640,53,671,331,347,16,37,071,030801,2
541,170898530042004,23928,597,370,117,0,85,370,487,36,487,117,370,253,17,089,853004,2
542,051159514001077,21557,1144,582,138,130,157,582,470,99,730,138,582,444,05,115,951400,1
543,291892108033020,31533,1435,605,477,47,311,605,1296,272,1340,477,605,128,29,189,210803,3
544,290950143003010,30007,1101,368,341,52,344,368,670,52,788,341,368,27,29,095,014300,3
545,291019603005080,21961,926,408,356,62,199,408,648,111,655,356,408,52,29,101,960300,5
546,292254701012162,18242,1168,411,353,116,189,411,766,209,796,353,411,58,29,225,470101,2
547,080050068571006,112150,1372,472,472,58,413,472,931,124,947,472,472,0,08,005,006857,1
548,040190040611195,35065,3943,1503,1372,200,918,1503,2646,522,2731,1372,1503,131,04,019,004061,1
549,290339601003030,25222,746,285,221,42,159,285,490,47,512,221,285,64,29,033,960100,3
550,291892120021001,11286,2435,968,245,292,886,968,971,133,1024,245,968,723,29,189,212002,1
551,401255010014037,19232,2698,979,691,85,610,979,1654,288,1825,691,979,288,40,125,501001,4
552,360050361003003,10450,1199,500,0,94,319,500,669,0,685,0,500,500,36,005,036100,3
553,181410026003007,16439,1204,406,399,96,334,406,735,116,754,399,406,7,18,141,002600,3
554,260992453001002,39955,647,426,161,0,15,426,483,68,537,161,426,265,26,099,245300,1
555,290130702001134,24440,1033,418,329,19,230,418,723,122,741,329,418,89,29,013,070200,1
556,481410011121017,25169,1900,625,451,131,454,625,1042,112,1113,451,625,174,48,141,001112,1
557,390950049001002,11588,1236,559,148,70,337,559,733,130,784,148,559,411,39,095,004900,1
558,201814537001082,21505,768,320,294,48,98,320,525,52,631,294,320,26,20,181,453700,1
559,200050816001142,22365,995,345,260,77,237,345,575,92,646,260,345,85,20,005,081600,1
560,120860120004006,16169,2553,919,171,110,756,919,1363,25,1574,171,919,748,12,086,012000,4
561,295101242003021,18654,719,282,113,50,122,282,307,36,495,113,282,169,29,510,124200,3
562,261158304004001,28769,963,366,356,43,107,366,720,132,740,356,366,10,26,115,830400,4
563,060590878022034,31345,1622,578,235,94,233,578,1040,42,1185,235,578,343,06,059,087802,2
564,401350301031062,13518,2939,986,578,276,745,986,1499,168,1643,578,986,408,40,135,030103,1
565,480019505004037,28955,1056,342,270,28,176,342,653,116,779,270,342,72,48,001,950500,4
566,201770039021039,35905,2499,983,932,153,407,983,1883,253,1977,932,983,51,20,177,003902,1
567,120090666001010,29814,2416,1057,973,103,371,1057,1831,427,1921,973,1057,84,12,009,066600,1
568,483550031011006,14246,1810,624,407,189,425,624,821,156,996,407,624,217,48,355,003101,1
569,450190046063029,47305,1820,843,511,53,323,843,1457,316,1574,511,843,332,45,019,004606,3
570,211999308002012,21075,1408,587,476,93,277,587,947,76,965,476,587,111,21,199,930800,2
571,190130010004003,21990,779,328,295,40,141,328,457,73,583,295,328,33,19,013,001000,4
572,060710095005014,28012,1137,514,340,56,196,514,814,159,896,340,514,174,06,071,009500,5
573,481799506001019,12219,691,277,194,41,91,277,491,59,513,194,277,83,48,179,950600,1
574,482150202043029,12635,3066,748,533,382,1289,748,1175,78,1462,533,748,215,48,215,020204,3
575,483396943012005,46015,3996,1326,1271,338,1199,1326,2474,255,2534,1271,1326,55,48,339,694301,2
576,200019528003097,16347,928,460,311,21,160,460,630,130,684,311,460,149,20,001,952800,3
577,051159513001015,22210,2365,908,572,110,660,908,1170,127,1435,572,908,336,05,115,951300,1
578,290470219002077,34194,1798,694,675,85,412,694,1245,138,1273,675,694,19,29,047,021900,2
579,292074706002059,43416,1928,791,592,100,463,791,1115,189,1306,592,791,199,29,207,470600,2
580,120570102041029,25154,3113,1040,764,300,706,1040,1543,245,1819,764,1040,276,12,057,010204,1
581,484391110031019,25830,1174,440,388,82,235,440,767,88,814,388,440,52,48,439,111003,1
582,400370211013082,13922,671,221,167,53,215,221,312,25,357,167,221,54,40,037,021101,3
583,295101037002007,30771,1132,584,436,26,132,584,741,82,844,436,584,148,29,510,103700,2
584,170679537002163,19877,1775,734,630,116,305,734,1219,209,1393,630,734,104,17,067,953700,2
585,201390102001151,28466,857,315,288,93,178,315,566,70,566,288,315,27,20,139,010200,1
586,080050808002012,19626,720,219,201,28,192,219,480,34,488,201,219,18,08,005,080800,2
587,170318173001056,16870,2540,759,504,175,562,759,1411,91,1593,504,759,255,17,031,817300,1
588,051450705001009,17231,1488,507,288,103,366,507,859,179,961,288,507,219,05,145,070500,1
589,290770018002065,12052,1337,556,297,24,215,556,691,102,865,297,556,259,29,077,001800,2
590,261635697001001,25427,1286,501,374,78,375,501,754,136,836,374,501,127,26,163,569700,1
591,330059713001005,19159,770,363,167,36,161,363,469,69,583,167,363,196,33,005,971300,1
592,060590890031000,12907,1366,343,40,33,309,343,617,15,722,40,343,303,06,059,089003,1
593,010730001005030,11680,364,154,74,34,81,154,191,17,216,74,154,80,01,073,000100,5
594,510594405022008,43655,1706,538,514,160,407,538,1038,165,1038,514,538,24,51,059,440502,2
595,295101271003061,13008,916,419,84,79,258,419,515,155,557,84,419,335,29,510,127100,3
596,360610229003000,14722,1494,577,40,145,223,577,847,30,960,40,577,537,36,061,022900,3
597,390351275011041,14119,1440,670,456,83,237,670,947,227,1055,456,670,214,39,035,127501,1
598,360470400001005,17907,1005,461,142,39,150,461,765,109,792,142,461,319,36,047,040000,1
599,132450105111022,15475,1883,545,377,234,483,545,1473,112,1812,377,545,168,13,245,010511,1
600,220150108041003,23966,1212,488,445,61,290,488,802,256,850,445,488,43,22,015,010804,1
601,311530106272024,47313,1224,478,467,39,325,478,775,58,853,467,478,11,31,153,010627,2
602,171379520001009,19665,946,514,193,79,90,514,737,78,772,193,514,321,17,137,952000,1
603,484510018001011,15463,600,223,80,52,74,223,464,45,538,80,223,143,48,451,001800,1
604,360050065002003,10393,2899,983,0,181,701,983,1526,37,1744,0,983,983,36,005,006500,2
605,401539531001200,40108,562,247,230,33,59,247,454,72,457,230,247,17,40,153,953100,1
606,290950151001093,20311,1779,580,547,100,343,580,1209,162,1304,547,580,33,29,095,015100,1
607,292254704011122,18147,1713,569,525,251,605,569,903,81,958,525,569,44,29,225,470401,1
608,400173014092005,18488,1930,629,502,82,523,629,890,95,1112,502,629,127,40,017,301409,2
609,270530082004003,16656,914,373,41,0,213,373,648,77,834,41,373,332,27,053,008200,4
610,292134802024085,15022,1419,631,414,58,326,631,819,89,968,414,631,217,29,213,480202,4
611,170370016001111,25211,4221,1364,1139,170,1237,1364,2178,220,2620,1139,1364,225,17,037,001600,1
612,483550014001008,25419,621,323,175,0,151,323,429,25,470,175,323,148,48,355,001400,1
613,051190043032059,31997,5578,2493,1434,189,1237,2493,3218,389,3824,1434,2493,1059,05,119,004303,2
614,201550003001037,35573,2357,887,682,163,559,887,1534,199,1577,682,887,205,20,155,000300,1
615,410510050001087,70758,1822,1206,502,24,29,1206,1281,127,1629,502,1206,704,41,051,005000,1
616,320179502002131,15218,934,420,265,82,234,420,602,117,604,265,420,155,32,017,950200,2
617,530110404163004,33963,1068,343,343,46,395,343,609,101,635,343,343,0,53,011,040416,3
618,550590004002003,20438,702,310,186,56,165,310,349,95,433,186,310,124,55,059,000400,2
619,481130154011032,30626,1487,633,617,102,268,633,1074,246,1137,617,633,16,48,113,015401,1
620,400137962001008,18091,1017,559,182,59,135,559,722,136,774,182,559,377,40,013,796200,1
621,290299502003009,24837,1067,472,307,43,126,472,600,103,668,307,472,165,29,029,950200,3
622,290839504003077,17541,786,398,358,0,59,398,653,93,711,358,398,40,29,083,950400,3
623,130890219092002,22884,1147,395,328,106,303,395,702,89,763,328,395,67,13,089,021909,2
624,310550071011038,19969,1184,510,458,50,270,510,761,113,845,458,510,52,31,055,007101,1
625,484391132161017,24768,1510,678,328,73,325,678,866,129,972,328,678,350,48,439,113216,1
626,550790060001002,11550,755,243,89,21,245,243,379,25,452,89,243,154,55,079,006000,1
627,200430202001083,20686,635,218,182,34,186,218,371,56,394,182,218,36,20,043,020200,1
628,551332002012032,42666,2018,801,588,115,519,801,1253,98,1344,588,801,213,55,133,200201,2
629,261635678003005,32603,774,350,350,23,133,350,560,63,600,350,350,0,26,163,567800,3
630,371830540141088,24004,8269,2828,2237,389,2210,2828,4335,632,5243,2237,2828,591,37,183,054014,1
631,482015560002023,27890,1814,570,496,56,509,570,1002,126,1094,496,570,74,48,201,556000,2
632,120860006044015,16551,1553,499,361,68,178,499,1088,0,1274,361,499,138,12,086,000604,4
633,201259505001164,15719,1550,666,513,74,331,666,906,228,1018,513,666,153,20,125,950500,1
634,361031224062005,17880,2019,484,241,41,407,484,1088,58,1297,241,484,243,36,103,122406,2
635,320030058341019,27172,3243,1085,845,129,951,1085,1881,278,2075,845,1085,240,32,003,005834,1
636,400470015002004,11528,1793,607,302,190,642,607,692,71,849,302,607,305,40,047,001500,2
637,290414701002089,18978,1163,505,404,39,280,505,781,115,826,404,505,101,29,041,470100,2
638,201079552001098,26881,663,302,255,5,113,302,475,100,502,255,302,47,20,107,955200,1
639,410390043003008,14866,1442,544,300,88,303,544,840,161,974,300,544,244,41,039,004300,3
640,291770801001126,23888,713,275,233,43,154,275,412,93,465,233,275,42,29,177,080100,1
641,330150650015007,35502,727,221,207,104,261,221,430,84,430,207,221,14,33,015,065001,5
642,290614702002102,21968,1456,540,419,66,250,540,941,122,1015,419,540,121,29,061,470200,2
643,180190503041002,20689,1747,699,362,31,438,699,938,241,1124,362,699,337,18,019,050304,1
644,295101113002026,14241,863,469,95,68,172,469,602,100,639,95,469,374,29,510,111300,2
645,290470218053010,25417,3273,1125,818,177,1009,1125,1864,306,2043,818,1125,307,29,047,021805,3
646,471319654001035,19604,1497,591,390,132,329,591,973,125,1039,390,591,201,47,131,965400,1
647,482013312002015,14055,1356,416,151,42,354,416,759,77,822,151,416,265,48,201,331200,2
648,081010032002147,24218,801,303,259,30,191,303,533,102,533,259,303,44,08,101,003200,2
649,060371310202003,16761,1166,324,131,93,228,324,653,43,768,131,324,193,06,037,131020,2
650,481130160022015,13288,1446,456,195,112,259,456,652,33,777,195,456,261,48,113,016002,2
651,010830208011027,34328,1975,811,796,73,339,811,1423,205,1456,796,811,15,01,083,020801,1
652,191530108021052,29162,5540,1938,1909,221,1372,1938,3306,361,3633,1909,1938,29,19,153,010802,1
653,220510239011025,38112,1093,424,415,18,156,424,859,149,871,415,424,9,22,051,023901,1
654,291892205012015,28359,1856,886,774,44,315,886,1397,185,1458,774,886,112,29,189,220501,2
655,482015331002007,11653,2403,783,326,156,844,783,1031,49,1159,326,783,457,48,201,533100,2
656,080119667001149,24864,998,440,314,32,178,440,697,84,731,314,440,126,08,011,966700,1
657,201730096031037,24067,3079,944,909,169,650,944,1785,286,1954,909,944,35,20,173,009603,1
658,390610007003006,33830,642,554,50,0,0,554,502,58,615,50,554,504,39,061,000700,3
659,292090904004038,19904,1037,507,447,0,236,507,686,166,724,447,507,60,29,209,090400,4
660,201730101161145,24450,2175,751,751,246,605,751,1106,81,1238,751,751,0,20,173,010116,1
661,480291411012004,6096,1597,428,71,53,530,428,410,73,591,71,428,357,48,029,141101,2
662,201279636004346,24789,723,319,286,7,114,319,555,88,581,286,319,33,20,127,963600,4
663,060670093111001,29088,2604,811,640,82,755,811,1465,204,1601,640,811,171,06,067,009311,1
664,060590741082004,13432,2164,292,233,184,459,292,998,21,1173,233,292,59,06,059,074108,2
665,121319506036024,28807,798,422,184,0,85,422,525,155,701,184,422,238,12,131,950603,6
666,120860110051031,14360,2464,689,568,192,671,689,1315,34,1439,568,689,121,12,086,011005,1
667,511455002002063,30845,1860,770,695,80,461,770,1337,138,1372,695,770,75,51,145,500200,2
668,470299203002047,16824,1075,405,333,52,223,405,638,131,763,333,405,72,47,029,920300,2
669,270370608231021,40759,2947,883,883,202,1022,883,1700,120,1759,883,883,0,27,037,060823,1
670,060816135011007,32567,1842,604,354,75,311,604,1020,99,1260,354,604,250,06,081,613501,1
671,200039537002344,22551,947,399,290,79,220,399,577,72,624,290,399,109,20,003,953700,2
672,340390324001000,16051,664,211,96,38,242,211,239,11,342,96,211,115,34,039,032400,1
673,290270704004015,19218,1033,421,182,83,219,421,470,92,590,182,421,239,29,027,070400,4
674,291594809001026,7589,906,297,154,106,61,297,347,80,370,154,297,143,29,159,480900,1
675,060374307242002,24136,1939,880,310,46,372,880,1355,70,1469,310,880,570,06,037,430724,2
676,360810711002000,32039,2299,1049,468,191,434,1049,1441,33,1569,468,1049,581,36,081,071100,2
677,060190054052010,24907,1110,421,288,72,176,421,667,69,732,288,421,133,06,019,005405,2
678,484391136301003,40871,756,311,291,30,74,311,543,68,575,291,311,20,48,439,113630,1
679,200150208002045,15612,2102,714,457,209,706,714,1038,115,1159,457,714,257,20,015,020800,2
680,170190109003050,28220,989,434,282,53,278,434,671,121,697,282,434,152,17,019,010900,3
